date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions
2023-09-25,Dalarna County,286546,52,0,0,0,142.29,0.0,0.0,0.0,3
2023-09-25,Blekinge County,157223,33,0,0,0,126.65,0.0,0.0,0.0,2
2023-10-02,Vastra Gotaland County,1772821,3790,606391,350817,735820,3698.21,49654.94,32160.11,29515.22,21
2023-10-02,Vastmanland County,281158,14,0,0,0,3.89,0.0,0.0,0.0,0
2023-10-02,Vasternorrland County,241458,20,0,0,0,0.99,0.0,0.0,0.0,1
2023-10-02,Vasterbotten County,281138,10,0,0,0,2.41,0.0,0.0,0.0,0
2023-10-02,Varmland County,283384,20,223,0,0,4.73,747.81,0.0,0.0,2
2023-10-02,Uppsala County,407912,27,0,0,0,30.15,0.0,0.0,0.0,7
2023-10-02,Stockholm County,2473307,453,0,0,0,397.98,0.0,0.0,0.0,7
2023-10-02,Sodermanland County,301542,32,0,0,0,16.37,0.0,0.0,0.0,3
2023-10-02,Skane County,1428626,180,0,2,0,194.64,0.0,0.0,0.14,8
2023-10-02,Ostergotland County,472446,46,305,0,0,26.06,847.56,0.0,0.0,2
2023-10-02,Orebro County,308375,30,207,0,0,7.15,349.7,0.0,0.0,1
2023-10-02,Norrbotten County,248620,8,0,0,0,6.01,0.0,0.0,0.0,0
2023-10-02,Kronoberg County,203351,21,0,0,0,12.68,0.0,0.0,0.0,3
2023-10-02,Kalmar County,246352,39,0,0,0,29.88,0.0,0.0,0.0,2
2023-10-02,Jonkoping County,370009,60,323,430,6,131.91,484.13,0.34,29.5,3
2023-10-02,Jamtland County,132839,5,0,0,0,5.27,0.0,0.0,0.0,2
2023-10-02,Halland County,345074,125,22709,141077,117190,78.98,1756.36,7017.35,6463.77,5
2023-10-02,Gotland County,60971,7,0,0,0,3.3,0.0,0.0,0.0,0
2023-10-02,Gavleborg County,284558,30,0,0,0,37.17,0.0,0.0,0.0,1
2023-10-02,Dalarna County,286546,23,0,0,0,25.94,0.0,0.0,0.0,2
2023-10-02,Blekinge County,157223,14,0,0,0,8.89,0.0,0.0,0.0,1
2023-10-09,Vastra Gotaland County,1772821,8323,1000756,286126,609661,7470.06,80049.34,24653.78,19008.92,22
2023-10-09,Vastmanland County,281158,26,0,0,0,15.5,0.0,0.0,0.0,0
2023-10-09,Vasternorrland County,241458,36,0,0,0,15.37,0.0,0.0,0.0,2
2023-10-09,Vasterbotten County,281138,27,0,0,0,62.89,0.0,0.0,0.0,1
2023-10-09,Varmland County,283384,114,226,0,0,106.0,499.03,0.0,0.0,1
2023-10-09,Uppsala County,407912,67,0,0,0,41.14,0.0,0.0,0.0,2
2023-10-09,Stockholm County,2473307,1006,0,0,0,1346.77,0.0,0.0,0.0,5
2023-10-09,Sodermanland County,301542,64,0,0,0,69.79,0.0,0.0,0.0,0
2023-10-09,Skane County,1428626,432,0,0,0,274.18,0.0,0.0,0.0,7
2023-10-09,Ostergotland County,472446,79,337,0,0,33.4,675.61,0.0,0.0,1
2023-10-09,Orebro County,308375,71,202,0,0,63.3,143.54,0.0,0.0,0
2023-10-09,Norrbotten County,248620,23,0,0,0,47.24,0.0,0.0,0.0,2
2023-10-09,Kronoberg County,203351,70,0,0,0,72.98,0.0,0.0,0.0,1
2023-10-09,Kalmar County,246352,72,0,0,0,72.22,0.0,0.0,0.0,2
2023-10-09,Jonkoping County,370009,92,340,360,10,41.74,267.59,0.41,24.63,5
2023-10-09,Jamtland County,132839,17,0,0,0,23.49,0.0,0.0,0.0,1
2023-10-09,Halland County,345074,246,41020,81157,156854,116.07,3739.29,8581.22,3770.79,5
2023-10-09,Gotland County,60971,5,0,0,0,0.0,0.0,0.0,0.0,1
2023-10-09,Gavleborg County,284558,84,0,0,0,92.73,0.0,0.0,0.0,0
2023-10-09,Dalarna County,286546,75,0,0,0,97.22,0.0,0.0,0.0,1
2023-10-09,Blekinge County,157223,27,0,0,0,44.66,0.0,0.0,0.0,3
2023-10-16,Vastra Gotaland County,1772821,6841,327521,227740,134047,7039.81,47827.81,11180.5,10339.36,19
2023-10-16,Vastmanland County,281158,27,0,0,0,19.68,0.0,0.0,0.0,1
2023-10-16,Vasternorrland County,241458,27,0,0,1,39.32,0.0,0.04,0.0,0
2023-10-16,Vasterbotten County,281138,41,0,0,0,61.82,0.0,0.0,0.0,0
2023-10-16,Varmland County,283384,76,164,0,0,29.5,303.63,0.0,0.0,2
2023-10-16,Uppsala County,407912,47,0,0,0,22.43,0.0,0.0,0.0,3
2023-10-16,Stockholm County,2473307,917,0,0,0,703.35,0.0,0.0,0.0,7
2023-10-16,Sodermanland County,301542,46,0,0,0,9.24,0.0,0.0,0.0,3
2023-10-16,Skane County,1428626,309,0,0,0,353.97,0.0,0.0,0.0,6
2023-10-16,Ostergotland County,472446,82,274,0,0,111.75,571.13,0.0,0.0,1
2023-10-16,Orebro County,308375,54,123,0,0,39.1,363.7,0.0,0.0,1
2023-10-16,Norrbotten County,248620,24,0,0,0,2.24,0.0,0.0,0.0,0
2023-10-16,Kronoberg County,203351,61,0,0,0,29.73,0.0,0.0,0.0,2
2023-10-16,Kalmar County,246352,37,0,0,0,46.78,0.0,0.0,0.0,1
2023-10-16,Jonkoping County,370009,85,204,472,4,59.7,185.99,0.14,32.33,3
2023-10-16,Jamtland County,132839,12,0,0,0,1.85,0.0,0.0,0.0,0
2023-10-16,Halland County,345074,223,17685,64086,143868,272.83,2398.17,9208.85,2996.63,3
2023-10-16,Gotland County,60971,6,0,0,0,0.31,0.0,0.0,0.0,0
2023-10-16,Gavleborg County,284558,48,0,0,0,65.29,0.0,0.0,0.0,1
2023-10-16,Dalarna County,286546,48,0,0,0,34.5,0.0,0.0,0.0,2
2023-10-16,Blekinge County,157223,20,0,0,0,3.88,0.0,0.0,0.0,2
2023-10-23,Vastra Gotaland County,1772821,8199,73068,183667,122526,6190.46,39638.18,11116.68,8554.88,22
2023-10-23,Vastmanland County,281158,38,0,0,0,15.04,0.0,0.0,0.0,0
2023-10-23,Vasternorrland County,241458,25,0,0,0,33.94,0.0,0.0,0.0,1
2023-10-23,Vasterbotten County,281138,77,0,0,0,105.01,0.0,0.0,0.0,0
2023-10-23,Varmland County,283384,82,156,0,0,81.54,80.16,0.0,0.0,0
2023-10-23,Uppsala County,407912,53,0,0,0,60.87,0.0,0.0,0.0,2
2023-10-23,Stockholm County,2473307,1278,0,0,0,1306.7,0.0,0.0,0.0,5
2023-10-23,Sodermanland County,301542,51,0,0,0,50.32,0.0,0.0,0.0,3
2023-10-23,Skane County,1428626,372,0,0,0,357.35,0.0,0.0,0.0,6
2023-10-23,Ostergotland County,472446,97,285,0,0,72.9,446.49,0.0,0.0,2
2023-10-23,Orebro County,308375,77,189,0,0,114.29,271.17,0.0,0.0,2
2023-10-23,Norrbotten County,248620,23,0,0,0,4.3,0.0,0.0,0.0,0
2023-10-23,Kronoberg County,203351,41,0,0,0,9.75,0.0,0.0,0.0,2
2023-10-23,Kalmar County,246352,34,0,0,0,27.73,0.0,0.0,0.0,1
2023-10-23,Jonkoping County,370009,73,207,390,6,108.43,263.98,0.5,26.64,1
2023-10-23,Jamtland County,132839,17,0,0,0,1.9,0.0,0.0,0.0,1
2023-10-23,Halland County,345074,236,8365,54164,141442,183.88,2034.92,9121.47,2549.1,3
2023-10-23,Gotland County,60971,4,0,0,0,0.07,0.0,0.0,0.0,0
2023-10-23,Gavleborg County,284558,57,0,0,0,157.79,0.0,0.0,0.0,1
2023-10-23,Dalarna County,286546,66,0,0,0,13.88,0.0,0.0,0.0,1
2023-10-23,Blekinge County,157223,30,0,0,0,13.75,0.0,0.0,0.0,0
2023-10-30,Vastra Gotaland County,1772821,8354,118159,212191,109355,8890.17,43318.69,11219.94,8479.63,21
2023-10-30,Vastmanland County,281158,37,3095,0,0,6.46,41.72,0.0,0.0,0
2023-10-30,Vasternorrland County,241458,28,2320,0,0,547.34,29.52,0.0,0.0,1
2023-10-30,Vasterbotten County,281138,48,3552,0,0,28.61,28.02,0.0,0.0,0
2023-10-30,Varmland County,283384,86,3146,0,0,16.09,352.39,0.0,0.0,2
2023-10-30,Uppsala County,407912,61,3450,0,0,35.18,34.58,0.0,0.0,1
2023-10-30,Stockholm County,2473307,1066,50909,1,0,973.81,809.92,0.0,0.02,6
2023-10-30,Sodermanland County,301542,44,3429,0,0,21.58,59.41,0.0,0.0,2
2023-10-30,Skane County,1428626,392,22734,0,0,538.19,251.53,0.0,0.0,7
2023-10-30,Ostergotland County,472446,86,5168,0,0,47.71,908.16,0.0,0.0,2
2023-10-30,Orebro County,308375,65,3522,0,0,42.7,521.52,0.0,0.0,1
2023-10-30,Norrbotten County,248620,26,2501,0,0,12.6,23.07,0.0,0.0,2
2023-10-30,Kronoberg County,203351,58,2188,0,0,6.37,20.21,0.0,0.0,1
2023-10-30,Kalmar County,246352,42,2348,0,0,19.19,40.24,0.0,0.0,1
2023-10-30,Jonkoping County,370009,86,4360,62,3,80.38,312.19,0.1,4.23,1
2023-10-30,Jamtland County,132839,21,1088,0,0,4.44,15.71,0.0,0.0,1
2023-10-30,Halland County,345074,267,11722,77548,139275,268.14,1972.39,9230.32,3135.6,2
2023-10-30,Gotland County,60971,6,546,0,0,0.14,5.87,0.0,0.0,0
2023-10-30,Gavleborg County,284558,57,3561,0,0,20.75,50.33,0.0,0.0,2
2023-10-30,Dalarna County,286546,51,3635,0,0,44.78,32.65,0.0,0.0,1
2023-10-30,Blekinge County,157223,16,1535,0,0,3.04,16.21,0.0,0.0,1
2023-11-06,Vastra Gotaland County,1772821,7202,95245,243855,116277,5268.72,47603.32,14017.66,8753.76,21
2023-11-06,Vastmanland County,281158,16,922,0,0,25.83,28.53,0.0,0.0,0
2023-11-06,Vasternorrland County,241458,26,645,0,0,4.26,26.03,0.0,0.0,3
2023-11-06,Vasterbotten County,281138,47,1224,0,0,65.09,42.61,0.0,0.0,2
2023-11-06,Varmland County,283384,54,1345,0,0,10.54,547.38,0.0,0.0,1
2023-11-06,Uppsala County,407912,77,1246,0,0,18.92,71.87,0.0,0.0,2
2023-11-06,Stockholm County,2473307,843,12845,0,0,700.45,628.5,0.0,0.0,5
2023-11-06,Sodermanland County,301542,57,1248,0,0,7.32,201.67,0.0,0.0,2
2023-11-06,Skane County,1428626,344,7351,0,0,457.1,546.84,0.0,0.0,5
2023-11-06,Ostergotland County,472446,91,1966,0,0,45.31,974.82,0.0,0.0,2
2023-11-06,Orebro County,308375,57,1032,0,0,9.23,301.2,0.0,0.0,1
2023-11-06,Norrbotten County,248620,20,1055,0,0,3.37,11.63,0.0,0.0,1
2023-11-06,Kronoberg County,203351,37,701,0,0,34.19,131.05,0.0,0.0,0
2023-11-06,Kalmar County,246352,44,668,0,0,13.53,21.66,0.0,0.0,0
2023-11-06,Jonkoping County,370009,62,1358,0,1,11.96,220.59,0.22,0.0,1
2023-11-06,Jamtland County,132839,19,414,0,0,7.8,3.33,0.0,0.0,1
2023-11-06,Halland County,345074,229,9231,126207,106717,189.13,2549.77,9153.72,4878.68,4
2023-11-06,Gotland County,60971,7,119,0,0,5.51,28.81,0.0,0.0,0
2023-11-06,Gavleborg County,284558,61,1202,0,0,31.68,53.49,0.0,0.0,1
2023-11-06,Dalarna County,286546,45,1667,0,0,19.15,7.3,0.0,0.0,2
2023-11-06,Blekinge County,157223,17,453,0,0,3.04,50.52,0.0,0.0,0
2023-11-13,Vastra Gotaland County,1772821,6615,83429,270414,84793,5200.77,49539.67,11239.39,9497.88,25
2023-11-13,Vastmanland County,281158,26,150,0,0,7.51,39.68,0.0,0.0,2
2023-11-13,Vasternorrland County,241458,34,91,0,0,8.94,29.56,0.0,0.0,1
2023-11-13,Vasterbotten County,281138,33,144,0,0,45.86,2.68,0.0,0.0,1
2023-11-13,Varmland County,283384,47,293,0,0,16.21,598.14,0.0,0.0,1
2023-11-13,Uppsala County,407912,41,187,0,0,1.86,109.49,0.0,0.0,2
2023-11-13,Stockholm County,2473307,808,1869,0,0,524.33,706.05,0.0,0.0,8
2023-11-13,Sodermanland County,301542,52,175,0,0,21.54,88.19,0.0,0.0,0
2023-11-13,Skane County,1428626,272,889,4,0,238.66,393.03,0.0,0.15,7
2023-11-13,Ostergotland County,472446,70,569,0,0,75.37,682.28,0.0,0.0,1
2023-11-13,Orebro County,308375,39,286,0,0,7.92,382.6,0.0,0.0,1
2023-11-13,Norrbotten County,248620,16,74,0,0,11.46,32.2,0.0,0.0,0
2023-11-13,Kronoberg County,203351,33,136,0,0,21.1,47.24,0.0,0.0,1
2023-11-13,Kalmar County,246352,42,116,0,0,38.37,14.91,0.0,0.0,1
2023-11-13,Jonkoping County,370009,69,398,0,3,30.99,127.63,0.16,0.0,2
2023-11-13,Jamtland County,132839,13,60,0,0,2.99,77.23,0.0,0.0,1
2023-11-13,Halland County,345074,205,8583,125132,94102,73.14,1574.13,9152.86,4570.8,5
2023-11-13,Gotland County,60971,6,24,0,0,0.57,2.05,0.0,0.0,0
2023-11-13,Gavleborg County,284558,46,179,0,0,20.15,70.92,0.0,0.0,0
2023-11-13,Dalarna County,286546,34,146,0,0,10.39,48.85,0.0,0.0,2
2023-11-13,Blekinge County,157223,20,87,0,0,18.91,73.05,0.0,0.0,1
2023-11-20,Vastra Gotaland County,1772821,7413,82329,195287,63512,7152.41,45659.03,10732.73,7311.67,23
2023-11-20,Vastmanland County,281158,19,121,0,0,24.31,77.56,0.0,0.0,1
2023-11-20,Vasternorrland County,241458,20,113,0,0,24.44,62.54,0.0,0.0,1
2023-11-20,Vasterbotten County,281138,46,161,0,0,9.31,65.28,0.0,0.0,0
2023-11-20,Varmland County,283384,63,327,0,0,24.31,292.81,0.0,0.0,1
2023-11-20,Uppsala County,407912,62,140,0,0,101.94,35.23,0.0,0.0,2
2023-11-20,Stockholm County,2473307,778,1599,0,0,605.72,1169.78,0.0,0.0,7
2023-11-20,Sodermanland County,301542,40,104,2,0,31.63,43.99,0.0,0.06,2
2023-11-20,Skane County,1428626,316,774,0,0,150.0,595.86,0.0,0.0,5
2023-11-20,Ostergotland County,472446,69,470,0,0,110.02,1172.02,0.0,0.0,1
2023-11-20,Orebro County,308375,50,318,0,0,17.63,759.48,0.0,0.0,1
2023-11-20,Norrbotten County,248620,20,55,0,0,8.62,1.67,0.0,0.0,0
2023-11-20,Kronoberg County,203351,46,141,0,0,103.81,137.84,0.0,0.0,1
2023-11-20,Kalmar County,246352,35,121,0,0,26.26,54.06,0.0,0.0,0
2023-11-20,Jonkoping County,370009,66,379,83,4,119.73,424.43,0.44,5.7,1
2023-11-20,Jamtland County,132839,16,61,0,0,8.6,17.64,0.0,0.0,2
2023-11-20,Halland County,345074,223,8883,100472,72915,201.56,2166.26,9133.02,3722.7,3
2023-11-20,Gotland County,60971,6,13,0,0,0.14,0.49,0.0,0.0,0
2023-11-20,Gavleborg County,284558,33,187,0,0,9.22,71.1,0.0,0.0,1
2023-11-20,Dalarna County,286546,51,122,0,0,27.65,125.19,0.0,0.0,1
2023-11-20,Blekinge County,157223,19,64,0,0,3.95,8.53,0.0,0.0,1
2023-11-27,Vastra Gotaland County,1772821,9671,52144,297048,112168,9570.42,36352.69,11608.5,12348.85,21
2023-11-27,Vastmanland County,281158,41,130,0,0,73.72,180.55,0.0,0.0,1
2023-11-27,Vasternorrland County,241458,32,103,0,0,60.28,4.92,0.0,0.0,2
2023-11-27,Vasterbotten County,281138,38,115,0,0,66.87,49.88,0.0,0.0,1
2023-11-27,Varmland County,283384,72,325,0,0,59.6,193.39,0.0,0.0,0
2023-11-27,Uppsala County,407912,54,149,0,0,149.52,84.37,0.0,0.0,4
2023-11-27,Stockholm County,2473307,1068,1531,0,0,1228.03,910.07,0.0,0.0,5
2023-11-27,Sodermanland County,301542,38,157,0,0,67.36,183.17,0.0,0.0,1
2023-11-27,Skane County,1428626,366,826,0,0,501.48,357.52,0.0,0.0,3
2023-11-27,Ostergotland County,472446,87,553,0,0,271.83,870.24,0.0,0.0,3
2023-11-27,Orebro County,308375,63,292,0,0,109.27,222.18,0.0,0.0,0
2023-11-27,Norrbotten County,248620,17,62,0,0,44.47,17.7,0.0,0.0,1
2023-11-27,Kronoberg County,203351,40,130,0,0,47.93,50.31,0.0,0.0,2
2023-11-27,Kalmar County,246352,45,168,0,0,37.47,97.67,0.0,0.0,2
2023-11-27,Jonkoping County,370009,84,390,213,0,101.96,277.79,0.0,14.67,1
2023-11-27,Jamtland County,132839,18,67,0,0,3.79,45.78,0.0,0.0,2
2023-11-27,Halland County,345074,241,5593,99854,85916,253.83,2261.53,9119.96,3708.67,4
2023-11-27,Gotland County,60971,9,21,0,0,10.87,0.1,0.0,0.0,0
2023-11-27,Gavleborg County,284558,44,178,0,0,81.18,105.0,0.0,0.0,2
2023-11-27,Dalarna County,286546,46,120,0,0,16.4,29.83,0.0,0.0,1
2023-11-27,Blekinge County,157223,23,92,0,0,38.39,23.98,0.0,0.0,0
2023-12-04,Vastra Gotaland County,1772821,10044,14759,273833,75455,8226.87,33984.13,10129.91,10300.79,21
2023-12-04,Vastmanland County,281158,42,172,0,0,9.8,48.11,0.0,0.0,1
2023-12-04,Vasternorrland County,241458,39,137,0,0,5.16,62.04,0.0,0.0,1
2023-12-04,Vasterbotten County,281138,45,166,0,0,2.32,62.34,0.0,0.0,0
2023-12-04,Varmland County,283384,81,375,0,0,22.64,615.7,0.0,0.0,1
2023-12-04,Uppsala County,407912,62,206,0,0,48.57,113.74,0.0,0.0,1
2023-12-04,Stockholm County,2473307,1148,2055,0,0,1031.78,1001.3,0.0,0.0,6
2023-12-04,Sodermanland County,301542,44,179,0,0,18.47,94.59,0.0,0.0,2
2023-12-04,Skane County,1428626,398,1028,0,0,500.2,670.58,0.0,0.0,6
2023-12-04,Ostergotland County,472446,72,598,0,0,43.43,1896.95,0.0,0.0,1
2023-12-04,Orebro County,308375,66,406,0,0,18.84,321.25,0.0,0.0,1
2023-12-04,Norrbotten County,248620,22,86,0,0,5.12,52.31,0.0,0.0,0
2023-12-04,Kronoberg County,203351,55,157,0,0,71.49,41.82,0.0,0.0,2
2023-12-04,Kalmar County,246352,86,200,0,0,23.79,40.31,0.0,0.0,2
2023-12-04,Jonkoping County,370009,98,487,202,0,23.82,489.72,0.0,13.83,5
2023-12-04,Jamtland County,132839,12,60,0,0,3.57,7.97,0.0,0.0,0
2023-12-04,Halland County,345074,280,1000,119832,93102,203.25,1357.96,9111.42,4228.7,3
2023-12-04,Gotland County,60971,16,31,0,0,10.51,0.25,0.0,0.0,0
2023-12-04,Gavleborg County,284558,66,207,0,0,31.55,35.82,0.0,0.0,0
2023-12-04,Dalarna County,286546,74,174,0,0,90.81,52.24,0.0,0.0,1
2023-12-04,Blekinge County,157223,22,135,0,0,11.25,73.65,0.0,0.0,0
2023-12-11,Vastra Gotaland County,1772821,7214,20259,265705,75290,7383.01,35171.35,10123.19,9978.5,23
2023-12-11,Vastmanland County,281158,28,726,0,0,8.06,203.45,0.0,0.0,0
2023-12-11,Vasternorrland County,241458,27,423,0,0,13.0,134.21,0.0,0.0,0
2023-12-11,Vasterbotten County,281138,38,590,0,0,147.76,106.0,0.0,0.0,0
2023-12-11,Varmland County,283384,74,904,0,0,32.37,316.22,0.0,0.0,2
2023-12-11,Uppsala County,407912,49,856,0,0,41.03,175.62,0.0,0.0,2
2023-12-11,Stockholm County,2473307,989,7786,0,0,922.53,1656.14,0.0,0.0,3
2023-12-11,Sodermanland County,301542,42,634,0,0,52.44,149.12,0.0,0.0,0
2023-12-11,Skane County,1428626,373,4018,0,0,319.98,711.4,0.0,0.0,6
2023-12-11,Ostergotland County,472446,64,1561,0,0,92.63,690.53,0.0,0.0,2
2023-12-11,Orebro County,308375,48,887,0,0,9.95,901.49,0.0,0.0,1
2023-12-11,Norrbotten County,248620,16,590,0,0,20.96,86.8,0.0,0.0,1
2023-12-11,Kronoberg County,203351,39,481,0,0,128.02,51.99,0.0,0.0,2
2023-12-11,Kalmar County,246352,60,573,0,0,42.34,109.73,0.0,0.0,1
2023-12-11,Jonkoping County,370009,86,1133,169,0,114.4,377.54,0.0,11.56,1
2023-12-11,Jamtland County,132839,24,293,0,0,35.98,24.32,0.0,0.0,0
2023-12-11,Halland County,345074,229,1301,129407,91059,202.47,1134.68,9136.38,4510.57,6
2023-12-11,Gotland County,60971,8,83,0,0,9.58,24.63,0.0,0.0,0
2023-12-11,Gavleborg County,284558,68,688,0,0,61.85,69.42,0.0,0.0,0
2023-12-11,Dalarna County,286546,42,717,0,0,25.2,99.62,0.0,0.0,2
2023-12-11,Blekinge County,157223,32,399,0,0,30.79,46.76,0.0,0.0,0
2023-12-18,Vastra Gotaland County,1772821,6386,9364,262914,98768,6239.56,25351.91,10720.44,9462.11,16
2023-12-18,Vastmanland County,281158,16,353,0,0,4.83,47.61,0.0,0.0,0
2023-12-18,Vasternorrland County,241458,28,208,0,0,70.66,20.42,0.0,0.0,0
2023-12-18,Vasterbotten County,281138,23,305,0,0,40.23,41.67,0.0,0.0,0
2023-12-18,Varmland County,283384,73,518,0,0,174.36,325.09,0.0,0.0,0
2023-12-18,Uppsala County,407912,46,382,0,0,53.57,40.93,0.0,0.0,2
2023-12-18,Stockholm County,2473307,854,3700,0,0,840.35,641.08,0.0,0.0,2
2023-12-18,Sodermanland County,301542,46,331,0,0,19.54,47.01,0.0,0.0,0
2023-12-18,Skane County,1428626,300,2048,1,0,357.74,354.59,0.0,0.04,2
2023-12-18,Ostergotland County,472446,72,918,0,0,26.26,387.13,0.0,0.0,3
2023-12-18,Orebro County,308375,50,527,0,0,22.68,549.4,0.0,0.0,1
2023-12-18,Norrbotten County,248620,23,364,0,0,17.79,33.18,0.0,0.0,0
2023-12-18,Kronoberg County,203351,51,214,0,0,25.97,45.84,0.0,0.0,1
2023-12-18,Kalmar County,246352,21,321,0,0,10.24,36.82,0.0,0.0,2
2023-12-18,Jonkoping County,370009,72,648,167,0,138.12,752.28,0.0,11.26,2
2023-12-18,Jamtland County,132839,20,135,0,0,4.89,7.71,0.0,0.0,1
2023-12-18,Halland County,345074,195,778,116877,120293,229.83,774.12,10476.38,4029.13,5
2023-12-18,Gotland County,60971,9,59,0,0,14.08,3.42,0.0,0.0,1
2023-12-18,Gavleborg County,284558,51,342,0,0,67.08,93.22,0.0,0.0,2
2023-12-18,Dalarna County,286546,36,370,0,0,8.57,140.07,0.0,0.0,1
2023-12-18,Blekinge County,157223,17,201,0,0,17.79,15.12,0.0,0.0,0
2023-12-25,Vastra Gotaland County,1772821,7389,5463,239700,135851,7212.71,25144.77,11190.85,8224.05,17
2023-12-25,Vastmanland County,281158,46,36,0,0,28.95,47.28,0.0,0.0,0
2023-12-25,Vasternorrland County,241458,37,14,0,0,13.38,11.49,0.0,0.0,0
2023-12-25,Vasterbotten County,281138,30,10,0,0,12.01,0.0,0.0,0.0,0
2023-12-25,Varmland County,283384,90,266,0,0,32.31,479.32,0.0,0.0,0
2023-12-25,Uppsala County,407912,53,22,0,0,39.61,0.0,0.0,0.0,2
2023-12-25,Stockholm County,2473307,761,157,0,0,737.83,597.93,0.0,0.0,3
2023-12-25,Sodermanland County,301542,55,13,0,0,42.96,0.0,0.0,0.0,0
2023-12-25,Skane County,1428626,393,87,0,0,425.05,285.83,0.0,0.0,3
2023-12-25,Ostergotland County,472446,87,404,0,0,107.77,1201.66,0.0,0.0,1
2023-12-25,Orebro County,308375,76,256,0,0,47.74,367.73,0.0,0.0,1
2023-12-25,Norrbotten County,248620,22,7,0,0,6.26,11.46,0.0,0.0,0
2023-12-25,Kronoberg County,203351,41,19,0,0,34.31,101.82,0.0,0.0,0
2023-12-25,Kalmar County,246352,70,21,0,0,50.01,46.44,0.0,0.0,0
2023-12-25,Jonkoping County,370009,99,333,99,0,25.81,296.34,0.0,6.7,1
2023-12-25,Jamtland County,132839,20,18,0,0,0.63,63.49,0.0,0.0,1
2023-12-25,Halland County,345074,438,452,101589,168618,330.55,1088.41,11205.58,3310.39,3
2023-12-25,Gotland County,60971,8,0,0,0,2.55,0.0,0.0,0.0,0
2023-12-25,Gavleborg County,284558,46,22,0,0,22.81,18.83,0.0,0.0,0
2023-12-25,Dalarna County,286546,66,16,0,0,15.97,22.64,0.0,0.0,0
2023-12-25,Blekinge County,157223,45,17,0,0,92.57,58.82,0.0,0.0,0
2024-01-01,Vastra Gotaland County,1772821,10569,8179,267283,562995,12238.52,33399.84,27641.29,7924.09,18
2024-01-01,Vastmanland County,281158,44,41,0,32,59.96,69.99,2.82,0.0,0
2024-01-01,Vasternorrland County,241458,39,22,0,20,24.09,18.83,1.79,0.0,0
2024-01-01,Vasterbotten County,281138,33,36,0,19,26.03,37.99,1.81,0.0,0
2024-01-01,Varmland County,283384,96,275,0,13,106.06,594.18,0.96,0.0,0
2024-01-01,Uppsala County,407912,83,49,0,25,137.18,93.02,2.51,0.0,0
2024-01-01,Stockholm County,2473307,1061,523,0,148,1219.13,1470.86,14.09,0.0,3
2024-01-01,Sodermanland County,301542,66,51,0,43,60.43,19.65,3.11,0.0,1
2024-01-01,Skane County,1428626,484,243,0,148,346.1,734.43,12.16,0.0,1
2024-01-01,Ostergotland County,472446,90,434,0,29,48.13,467.98,2.31,0.0,1
2024-01-01,Orebro County,308375,71,263,0,25,37.12,750.16,2.73,0.0,1
2024-01-01,Norrbotten County,248620,33,48,0,20,147.83,31.96,2.21,0.0,1
2024-01-01,Kronoberg County,203351,65,40,0,12,294.08,38.13,0.85,0.0,2
2024-01-01,Kalmar County,246352,56,27,0,24,20.08,24.28,1.64,0.0,2
2024-01-01,Jonkoping County,370009,116,312,0,32,215.36,591.84,2.49,0.0,0
2024-01-01,Jamtland County,132839,32,20,0,11,62.16,70.8,1.08,0.0,3
2024-01-01,Halland County,345074,333,421,36028,227190,294.59,1432.96,11727.61,902.58,1
2024-01-01,Gotland County,60971,5,10,0,6,23.68,9.58,0.67,0.0,1
2024-01-01,Gavleborg County,284558,64,41,0,24,93.68,108.1,2.56,0.0,0
2024-01-01,Dalarna County,286546,119,41,0,27,144.81,11.38,1.85,0.0,2
2024-01-01,Blekinge County,157223,25,23,0,11,20.18,34.24,0.87,0.0,1
2024-01-08,Vastra Gotaland County,1772821,10725,6028,212621,462570,13322.58,26788.76,16099.67,6677.77,24
2024-01-08,Vastmanland County,281158,56,28,0,0,68.6,53.84,0.0,0.0,0
2024-01-08,Vasternorrland County,241458,40,12,0,0,84.12,0.0,0.0,0.0,0
2024-01-08,Vasterbotten County,281138,43,22,0,0,50.25,46.19,0.0,0.0,1
2024-01-08,Varmland County,283384,88,190,0,0,92.85,117.54,0.0,0.0,0
2024-01-08,Uppsala County,407912,82,19,0,0,65.64,0.0,0.0,0.0,1
2024-01-08,Stockholm County,2473307,1272,362,0,0,1393.6,315.76,0.0,0.0,6
2024-01-08,Sodermanland County,301542,66,24,0,0,67.13,42.95,0.0,0.0,1
2024-01-08,Skane County,1428626,541,125,0,0,689.94,129.61,0.0,0.0,6
2024-01-08,Ostergotland County,472446,116,333,0,0,204.27,869.6,0.0,0.0,1
2024-01-08,Orebro County,308375,75,227,0,0,29.92,374.66,0.0,0.0,0
2024-01-08,Norrbotten County,248620,34,11,0,0,11.01,0.0,0.0,0.0,0
2024-01-08,Kronoberg County,203351,71,15,0,0,31.69,71.54,0.0,0.0,1
2024-01-08,Kalmar County,246352,68,25,0,0,28.48,9.51,0.0,0.0,3
2024-01-08,Jonkoping County,370009,101,296,0,0,55.65,430.29,0.0,0.0,2
2024-01-08,Jamtland County,132839,19,16,0,0,230.94,41.73,0.0,0.0,0
2024-01-08,Halland County,345074,368,291,0,50482,430.28,681.82,2210.93,0.0,5
